number,html_url,title,user,original labels,state,created_at,added labels,priority low-high
679,https://github.com/CSSEGISandData/COVID-19/issues/679,Outdated data for US,https://github.com/Puebla1,[],open,2020-03-13 23:51:08+00:00,,
678,https://github.com/CSSEGISandData/COVID-19/issues/678,Proposal Code Change...,https://github.com/juanpc2018,[],open,2020-03-13 22:56:29+00:00,,
675,https://github.com/CSSEGISandData/COVID-19/issues/675,People checked by Country/County,https://github.com/filipposfilippides,[],open,2020-03-13 21:41:59+00:00,,
672,https://github.com/CSSEGISandData/COVID-19/issues/672,2 Extra Mainland China Data,https://github.com/Peteryang0922,[],open,2020-03-13 21:25:42+00:00,,
671,https://github.com/CSSEGISandData/COVID-19/issues/671,Can you guys just open source the entire process?,https://github.com/wyuenho,[],open,2020-03-13 21:25:17+00:00,,
668,https://github.com/CSSEGISandData/COVID-19/issues/668,Australia data is missing/wrong on the current dashboard,https://github.com/MerliMomo,[],open,2020-03-13 20:51:42+00:00,,
665,https://github.com/CSSEGISandData/COVID-19/issues/665,Wrong date for UK,https://github.com/JamesTheHacker,[],open,2020-03-13 20:23:11+00:00,,
664,https://github.com/CSSEGISandData/COVID-19/issues/664,Several countries erroneously updated,https://github.com/giovannidiana,[],open,2020-03-13 20:15:11+00:00,,
663,https://github.com/CSSEGISandData/COVID-19/issues/663,Map on March 13 not showing Texas figures,https://github.com/Karlomanio,[],open,2020-03-13 20:03:31+00:00,,
662,https://github.com/CSSEGISandData/COVID-19/issues/662,Feature request - logging measures taken,https://github.com/RoelHelsen,[],open,2020-03-13 19:31:40+00:00,,
661,https://github.com/CSSEGISandData/COVID-19/issues/661,Wrong data for Czechia,https://github.com/stopzer0,[],open,2020-03-13 19:25:21+00:00,,
660,https://github.com/CSSEGISandData/COVID-19/issues/660,Wrong information for Norway,https://github.com/larsmagnusherland,[],open,2020-03-13 19:18:54+00:00,,
658,https://github.com/CSSEGISandData/COVID-19/issues/658,Slack Instance for SARS-CoV-2:COVID-19,https://github.com/DavidGeeraerts,[],open,2020-03-13 19:09:52+00:00,,
657,https://github.com/CSSEGISandData/COVID-19/pull/657,Fixed March 12 confirmed case count for Italy,https://github.com/thijsniks,[],open,2020-03-13 19:00:22+00:00,,
654,https://github.com/CSSEGISandData/COVID-19/issues/654,Data of 03-11-2020 and 03-12-2020,https://github.com/mcfanda,[],open,2020-03-13 18:24:33+00:00,,
653,https://github.com/CSSEGISandData/COVID-19/issues/653,Data loss,https://github.com/j-anstee,[],open,2020-03-13 18:14:10+00:00,,
652,https://github.com/CSSEGISandData/COVID-19/issues/652,no data for Netherlands 12 march,https://github.com/ErikEngerd,[],open,2020-03-13 17:43:40+00:00,,
651,https://github.com/CSSEGISandData/COVID-19/issues/651,Map with country boundaries contributes to scientific bullshit !!!,https://github.com/FabriceSalvaire,[],open,2020-03-13 17:41:43+00:00,,
650,https://github.com/CSSEGISandData/COVID-19/issues/650,Technical Issues,https://github.com/CSSEGISandData,['important'],open,2020-03-13 17:38:42+00:00,,
649,https://github.com/CSSEGISandData/COVID-19/pull/649,"Fixed Kansas,US data as of 6:30pm Central US 2020-03-12",https://github.com/nickanderson,[],open,2020-03-13 17:26:45+00:00,,
648,https://github.com/CSSEGISandData/COVID-19/issues/648,Incorrect realtime data for UK,https://github.com/przemyslawpluta,[],open,2020-03-13 17:06:45+00:00,,
647,https://github.com/CSSEGISandData/COVID-19/issues/647,Add a contributing.md so folks know the scope of acceptable contributions,https://github.com/trycrmr,[],open,2020-03-13 16:59:51+00:00,,
646,https://github.com/CSSEGISandData/COVID-19/issues/646,Israel,https://github.com/clearview18,[],open,2020-03-13 16:42:16+00:00,,
645,https://github.com/CSSEGISandData/COVID-19/issues/645,Mobile version not loading data,https://github.com/bpercy11,[],open,2020-03-13 16:29:48+00:00,,
644,https://github.com/CSSEGISandData/COVID-19/pull/644,Updates mobile link to https,https://github.com/trycrmr,[],open,2020-03-13 16:18:27+00:00,,
642,https://github.com/CSSEGISandData/COVID-19/pull/642,Fix Italy 3/12/20,https://github.com/maxdevblock,[],open,2020-03-13 16:01:26+00:00,,
641,https://github.com/CSSEGISandData/COVID-19/issues/641,datapoint French polynesia in wrong spot,https://github.com/TimHHH,[],open,2020-03-13 15:59:12+00:00,,
638,https://github.com/CSSEGISandData/COVID-19/issues/638,CDN service to prevent load,https://github.com/zetsal,[],open,2020-03-13 15:36:48+00:00,,
637,https://github.com/CSSEGISandData/COVID-19/issues/637,Add Logistic Curve chart to identify inflection point,https://github.com/Jeff-Lewis,[],open,2020-03-13 15:29:33+00:00,,
633,https://github.com/CSSEGISandData/COVID-19/issues/633,Number of confirmed cases in France are wrong,https://github.com/alexandrsanches,[],open,2020-03-13 14:35:37+00:00,,
631,https://github.com/CSSEGISandData/COVID-19/issues/631,The map does not report any data for Belgium anymore,https://github.com/Laurentwb,[],open,2020-03-13 14:23:18+00:00,,
630,https://github.com/CSSEGISandData/COVID-19/issues/630,Ukraine - first death,https://github.com/devproivansurzhenko,[],open,2020-03-13 14:15:58+00:00,,
629,https://github.com/CSSEGISandData/COVID-19/issues/629,Egypt stats disappeared,https://github.com/devproivansurzhenko,[],open,2020-03-13 14:15:23+00:00,,
627,https://github.com/CSSEGISandData/COVID-19/issues/627,India's cases have disappeared from the map,https://github.com/sbose78,[],open,2020-03-13 14:02:11+00:00,,
626,https://github.com/CSSEGISandData/COVID-19/issues/626,"Wrong death stats beginning March 9, 2020",https://github.com/kaixi-wang,[],open,2020-03-13 13:59:10+00:00,,
625,https://github.com/CSSEGISandData/COVID-19/issues/625,Italy and South Korea not in the data,https://github.com/twnaing,[],open,2020-03-13 13:58:58+00:00,,
623,https://github.com/CSSEGISandData/COVID-19/issues/623,Can you publish unpivoted tables?,https://github.com/rkolka,[],open,2020-03-13 13:53:32+00:00,,
621,https://github.com/CSSEGISandData/COVID-19/issues/621,Zeros in US State data.,https://github.com/brooks-adcock,[],open,2020-03-13 12:05:52+00:00,,
619,https://github.com/CSSEGISandData/COVID-19/issues/619,Data of 73 countries not updated for 12 March 2020,https://github.com/lglip,[],open,2020-03-13 10:42:24+00:00,,
618,https://github.com/CSSEGISandData/COVID-19/pull/618,Update 03-12-2020.csv,https://github.com/itsmynebes,[],open,2020-03-13 10:35:19+00:00,,
616,https://github.com/CSSEGISandData/COVID-19/issues/616,Stability of country names and/or ISO codes,https://github.com/geotheory,[],open,2020-03-13 09:43:06+00:00,,
615,https://github.com/CSSEGISandData/COVID-19/issues/615,Last numbers for Italy are wrong,https://github.com/ilnegri7,[],open,2020-03-13 09:41:51+00:00,,
614,https://github.com/CSSEGISandData/COVID-19/issues/614,Official site for Switzerland statistics,https://github.com/petergreis,[],open,2020-03-13 09:29:21+00:00,,
612,https://github.com/CSSEGISandData/COVID-19/issues/612,"March 12th UK, Australia, France not updated correctly. ",https://github.com/JeanRintoul,[],open,2020-03-13 08:55:54+00:00,,
611,https://github.com/CSSEGISandData/COVID-19/issues/611,Wrong numbers Italy March 12th,https://github.com/lcol90,[],open,2020-03-13 07:54:49+00:00,,
610,https://github.com/CSSEGISandData/COVID-19/issues/610,3/12 Japan data not updated correctly,https://github.com/jeannie-SN,[],open,2020-03-13 07:53:10+00:00,,
608,https://github.com/CSSEGISandData/COVID-19/pull/608,Update time_series_19-covid-Deaths.csv,https://github.com/paolino88,[],open,2020-03-13 07:00:35+00:00,,
607,https://github.com/CSSEGISandData/COVID-19/issues/607,I am waiting for your resolution,https://github.com/tranquyphi,[],open,2020-03-13 06:17:16+00:00,,
606,https://github.com/CSSEGISandData/COVID-19/issues/606,3/10-12 US data zeroed out after March 12 update,https://github.com/kkhangv,[],open,2020-03-13 06:01:03+00:00,,
605,https://github.com/CSSEGISandData/COVID-19/issues/605,Ask and Idea to collaborate from Venezuela,https://github.com/rafael,[],open,2020-03-13 05:54:41+00:00,,
604,https://github.com/CSSEGISandData/COVID-19/issues/604,Inaccurate data of European countries,https://github.com/kurtbuhler,[],open,2020-03-13 04:53:52+00:00,,
602,https://github.com/CSSEGISandData/COVID-19/issues/602,Japan data seems to be wrong,https://github.com/shkimecon,[],open,2020-03-13 04:13:55+00:00,,
599,https://github.com/CSSEGISandData/COVID-19/issues/599,Italy has the same number of cases today as they did yesterday.,https://github.com/arik-so,[],open,2020-03-13 00:17:40+00:00,,
597,https://github.com/CSSEGISandData/COVID-19/issues/597,Maintenance,https://github.com/CSSEGISandData,['important'],open,2020-03-12 23:37:53+00:00,,
595,https://github.com/CSSEGISandData/COVID-19/issues/595,US should be USA instead,https://github.com/dbhaskaran,[],open,2020-03-12 23:16:51+00:00,,
594,https://github.com/CSSEGISandData/COVID-19/issues/594,Confirmed cases in Brazil not uptade,https://github.com/otavio-s-s,[],open,2020-03-12 22:56:51+00:00,,
592,https://github.com/CSSEGISandData/COVID-19/issues/592,FEATURE REQUEST: Include some sort of per capita relative case count,https://github.com/bstichter,[],open,2020-03-12 22:04:38+00:00,,
591,https://github.com/CSSEGISandData/COVID-19/issues/591,"Westchester County, NY no longer in results",https://github.com/jay,[],open,2020-03-12 21:35:13+00:00,,
590,https://github.com/CSSEGISandData/COVID-19/issues/590,Adjustments to Time Series Data,https://github.com/CSSEGISandData,"['data changes', 'important']",open,2020-03-12 21:16:04+00:00,,
587,https://github.com/CSSEGISandData/COVID-19/issues/587,No More Real-time Refreshes?,https://github.com/Gurnnison,[],open,2020-03-12 20:49:47+00:00,,
584,https://github.com/CSSEGISandData/COVID-19/issues/584,Mobile Version - Confirmed Map,https://github.com/ninakennedycooper,[],open,2020-03-12 19:35:05+00:00,,
583,https://github.com/CSSEGISandData/COVID-19/issues/583,Portugal numbers aren't being updated,https://github.com/gui710,[],open,2020-03-12 19:27:56+00:00,,
582,https://github.com/CSSEGISandData/COVID-19/issues/582,Underestimated total numbers for US,https://github.com/WoVollmer,[],open,2020-03-12 18:55:37+00:00,,
581,https://github.com/CSSEGISandData/COVID-19/issues/581,No data displayed,https://github.com/benjackman,[],open,2020-03-12 17:20:37+00:00,,
579,https://github.com/CSSEGISandData/COVID-19/issues/579,New official source for Denmark (and Faroe Islands) cases,https://github.com/ODrying,[],open,2020-03-12 17:12:51+00:00,,
578,https://github.com/CSSEGISandData/COVID-19/issues/578,List of Data-Analysis-articles/animations,https://github.com/klartext,[],open,2020-03-12 16:57:11+00:00,,
577,https://github.com/CSSEGISandData/COVID-19/issues/577,The README links to an http address for the Mobile Dashboard instead of https,https://github.com/tww0003,[],open,2020-03-12 16:55:55+00:00,,
576,https://github.com/CSSEGISandData/COVID-19/issues/576,list of Coronavirus Dashboards,https://github.com/jawz101,[],open,2020-03-12 16:37:15+00:00,,
571,https://github.com/CSSEGISandData/COVID-19/issues/571,How are people dealing with US data?,https://github.com/aatishb,[],open,2020-03-12 16:19:44+00:00,,
569,https://github.com/CSSEGISandData/COVID-19/issues/569,FEATURE SUGGESTION: Show active cases,https://github.com/gpykhanna1,[],open,2020-03-12 15:49:00+00:00,,
568,https://github.com/CSSEGISandData/COVID-19/issues/568,Country name issue,https://github.com/jpcorb20,[],open,2020-03-12 15:44:59+00:00,,
567,https://github.com/CSSEGISandData/COVID-19/issues/567,Data Stream REST API,https://github.com/mcteapot,[],open,2020-03-12 15:26:42+00:00,,
566,https://github.com/CSSEGISandData/COVID-19/issues/566,Please provide severity/region breakdown data,https://github.com/FatTailBlackSwan,[],open,2020-03-12 15:09:09+00:00,,
565,https://github.com/CSSEGISandData/COVID-19/issues/565,Please create completely new files,https://github.com/analyzewithpower,[],open,2020-03-12 14:44:57+00:00,,
564,https://github.com/CSSEGISandData/COVID-19/issues/564,Stat from French is broken.,https://github.com/Knackie,[],open,2020-03-12 13:58:48+00:00,,
563,https://github.com/CSSEGISandData/COVID-19/issues/563,"In US, ""Camden, NC"" data is for ""Camden, SC""",https://github.com/graphguy,[],open,2020-03-12 13:19:13+00:00,,
562,https://github.com/CSSEGISandData/COVID-19/issues/562,Finland and Indonesia swapped,https://github.com/redman684,[],open,2020-03-12 12:50:37+00:00,,
561,https://github.com/CSSEGISandData/COVID-19/issues/561,"No data for Greece, not even the countries location.",https://github.com/redman684,[],open,2020-03-12 11:03:39+00:00,,
560,https://github.com/CSSEGISandData/COVID-19/issues/560,Indian Government Official Source,https://github.com/G-Kumaran,[],open,2020-03-12 10:51:51+00:00,,
559,https://github.com/CSSEGISandData/COVID-19/issues/559,U.S data exaggerates infections by 1000,https://github.com/urimerhav,[],open,2020-03-12 10:24:32+00:00,,
558,https://github.com/CSSEGISandData/COVID-19/issues/558,"County Data - Allow community creation, editing, and verification of this data for ",https://github.com/ciscorucinski,[],open,2020-03-12 09:37:24+00:00,,
557,https://github.com/CSSEGISandData/COVID-19/issues/557,FYI: Covid-Dashboard for Thailand,https://github.com/niawjunior,[],open,2020-03-12 09:24:27+00:00,,
554,https://github.com/CSSEGISandData/COVID-19/issues/554,Data Changes keep track issue,https://github.com/Wikunia,[],open,2020-03-12 08:48:35+00:00,,
553,https://github.com/CSSEGISandData/COVID-19/issues/553,Where to get population for the exact spatial entities as in the data ?,https://github.com/sylvaticus,[],open,2020-03-12 08:38:59+00:00,,
552,https://github.com/CSSEGISandData/COVID-19/issues/552,Another source,https://github.com/Amigo1000,[],open,2020-03-12 08:25:26+00:00,,
550,https://github.com/CSSEGISandData/COVID-19/issues/550,"Active Cases in Hubei, China",https://github.com/bypeng,[],open,2020-03-12 08:02:21+00:00,,
548,https://github.com/CSSEGISandData/COVID-19/issues/548,Qualified data about deaths impossible to find ?,https://github.com/auf-rd,[],open,2020-03-12 07:46:54+00:00,,
547,https://github.com/CSSEGISandData/COVID-19/issues/547,Correcting inaccuracy data for COVID-19 cases in Hong Kong,https://github.com/sammyfung,[],open,2020-03-12 07:42:39+00:00,,
546,https://github.com/CSSEGISandData/COVID-19/issues/546,R code to read and clean today's time series data,https://github.com/StateCenterKid,[],open,2020-03-12 07:38:43+00:00,,
544,https://github.com/CSSEGISandData/COVID-19/issues/544,Duplicated state data,https://github.com/analyzewithpower,[],open,2020-03-12 07:20:03+00:00,,
543,https://github.com/CSSEGISandData/COVID-19/issues/543,Corrupted CSV files on 3/11/20,https://github.com/ODrying,[],open,2020-03-12 06:49:57+00:00,,
542,https://github.com/CSSEGISandData/COVID-19/issues/542,"Place Names in Time Series, pick one",https://github.com/Waldo79,[],open,2020-03-12 06:45:28+00:00,,
541,https://github.com/CSSEGISandData/COVID-19/issues/541,USA States Cumulative instead of broken up by city,https://github.com/dbensonmsop,[],open,2020-03-12 06:13:22+00:00,,
539,https://github.com/CSSEGISandData/COVID-19/issues/539,Taiwan is a province of CHINA,https://github.com/CarberryChai,[],open,2020-03-12 05:26:18+00:00,,
538,https://github.com/CSSEGISandData/COVID-19/issues/538,Pointless,https://github.com/iphorde,[],open,2020-03-12 05:18:22+00:00,,
537,https://github.com/CSSEGISandData/COVID-19/pull/537,Update 03-13-2020 (Argentina),https://github.com/pablorea,[],open,2020-03-12 05:06:42+00:00,,
536,https://github.com/CSSEGISandData/COVID-19/issues/536,Poor data curration,https://github.com/flow4u,[],open,2020-03-12 05:01:04+00:00,,
534,https://github.com/CSSEGISandData/COVID-19/issues/534,Mainland China time_series_19-covid-Confirmed.csv is missing on 3/11/20,https://github.com/kechan,[],open,2020-03-12 03:58:13+00:00,,
533,https://github.com/CSSEGISandData/COVID-19/issues/533,Hong Kong is NOT China !!,https://github.com/irisshing1211,[],open,2020-03-12 03:53:31+00:00,,
532,https://github.com/CSSEGISandData/COVID-19/issues/532,More issues with the time series data,https://github.com/akira1809,[],open,2020-03-12 03:19:54+00:00,,
531,https://github.com/CSSEGISandData/COVID-19/issues/531,The 03/11/2020 data does not seem to be correct,https://github.com/akira1809,[],open,2020-03-12 03:15:12+00:00,,
530,https://github.com/CSSEGISandData/COVID-19/issues/530,Hong Kong Tai Wan are not China,https://github.com/standwithhongkong1234,[],open,2020-03-12 02:58:33+00:00,,
528,https://github.com/CSSEGISandData/COVID-19/pull/528,Update 03-11-2020.csv,https://github.com/SSHbabe,[],open,2020-03-12 02:00:17+00:00,,
527,https://github.com/CSSEGISandData/COVID-19/issues/527,The structure of the US data in timeseries last 3 days,https://github.com/JohnRideau,[],open,2020-03-12 01:58:19+00:00,,
526,https://github.com/CSSEGISandData/COVID-19/issues/526,Required Unique Key for Country/Region-A permanent resolution,https://github.com/tranquyphi,[],open,2020-03-12 01:30:48+00:00,,
524,https://github.com/CSSEGISandData/COVID-19/issues/524,US Total deaths went from 56 (10/03/2020) to 36 (11/03/2020),https://github.com/k-dhingra,[],open,2020-03-12 00:35:36+00:00,,
523,https://github.com/CSSEGISandData/COVID-19/issues/523,"Taiwan was taken off list, we are a free democracy, not part of china",https://github.com/peggy2020,[],open,2020-03-12 00:25:30+00:00,,
522,https://github.com/CSSEGISandData/COVID-19/issues/522,"""Washington, D.C."" and ""District of Columbia"" both appear in the time series data",https://github.com/palewire,[],open,2020-03-12 00:13:10+00:00,,
520,https://github.com/CSSEGISandData/COVID-19/issues/520,US county data in daily report file,https://github.com/nkaur301,[],open,2020-03-11 23:51:42+00:00,,
519,https://github.com/CSSEGISandData/COVID-19/issues/519,[Collaboration] Brazil has 53 confirmed cases,https://github.com/jonasmrfranca,[],open,2020-03-11 23:05:34+00:00,,
518,https://github.com/CSSEGISandData/COVID-19/issues/518,Alabama missing,https://github.com/mbevand,[],open,2020-03-11 22:53:31+00:00,,
516,https://github.com/CSSEGISandData/COVID-19/issues/516,Hong Kong is still merged into China in the latest update,https://github.com/ShawTim,[],open,2020-03-11 22:31:23+00:00,,
515,https://github.com/CSSEGISandData/COVID-19/issues/515,New Réunion cases,https://github.com/albakham,[],open,2020-03-11 22:22:16+00:00,,
514,https://github.com/CSSEGISandData/COVID-19/issues/514,Jamaica missing data,https://github.com/mychelrios,[],open,2020-03-11 22:04:12+00:00,,
513,https://github.com/CSSEGISandData/COVID-19/issues/513,New York cases not displayed,https://github.com/m357,[],open,2020-03-11 21:53:19+00:00,,
512,https://github.com/CSSEGISandData/COVID-19/issues/512,Panama Reported new Cases,https://github.com/TheSeer507,[],open,2020-03-11 21:43:15+00:00,,
510,https://github.com/CSSEGISandData/COVID-19/issues/510,Dashboard total,https://github.com/Shane073,[],open,2020-03-11 21:27:12+00:00,,
509,https://github.com/CSSEGISandData/COVID-19/issues/509,France numbers currently not displayed.,https://github.com/sulemc-juvo,[],open,2020-03-11 21:26:01+00:00,,
508,https://github.com/CSSEGISandData/COVID-19/issues/508,Czech Republic and Czechia listed,https://github.com/przemyslawpluta,[],open,2020-03-11 20:36:05+00:00,,
506,https://github.com/CSSEGISandData/COVID-19/issues/506,Missing Country,https://github.com/przemyslawpluta,[],open,2020-03-11 20:19:11+00:00,,
505,https://github.com/CSSEGISandData/COVID-19/issues/505,Incorrect Total Confirmed,https://github.com/przemyslawpluta,[],open,2020-03-11 20:17:20+00:00,,
504,https://github.com/CSSEGISandData/COVID-19/issues/504,Naming Convention Moving Forward,https://github.com/CSSEGISandData,"['data changes', 'important']",open,2020-03-11 20:12:53+00:00,,
503,https://github.com/CSSEGISandData/COVID-19/issues/503,Congo (Kinshasa) location issue,https://github.com/creffett,[],open,2020-03-11 19:42:56+00:00,,
501,https://github.com/CSSEGISandData/COVID-19/issues/501,For the US State and city data counts overlap,https://github.com/raysalem,[],open,2020-03-11 19:36:00+00:00,,
500,https://github.com/CSSEGISandData/COVID-19/issues/500,Enormous jump for Qatar?,https://github.com/Puebla1,[],open,2020-03-11 19:21:33+00:00,,
499,https://github.com/CSSEGISandData/COVID-19/issues/499,Province/State Typo,https://github.com/SCHarris76,[],open,2020-03-11 19:09:35+00:00,,
498,https://github.com/CSSEGISandData/COVID-19/issues/498,Names and coordinates do not match up,https://github.com/mkiang,[],open,2020-03-11 17:49:00+00:00,,
497,https://github.com/CSSEGISandData/COVID-19/issues/497,South Korea missing after latest update,https://github.com/selvaggi,[],open,2020-03-11 17:27:37+00:00,,
496,https://github.com/CSSEGISandData/COVID-19/issues/496,US total cases data from 3/10 are internally inconsistent.,https://github.com/SteveForsythe,[],open,2020-03-11 17:10:49+00:00,,
495,https://github.com/CSSEGISandData/COVID-19/issues/495,US numbers for 3/9/2020 and 3/10/2020 appear wrong,https://github.com/matthewgapp,[],open,2020-03-11 16:50:50+00:00,,
494,https://github.com/CSSEGISandData/COVID-19/issues/494,Problem with delimiter,https://github.com/Adraqosar,[],open,2020-03-11 16:44:40+00:00,,
493,https://github.com/CSSEGISandData/COVID-19/issues/493,Feature Request: Show US community locations in CSSE Daily Report,https://github.com/cpwallis,[],open,2020-03-11 16:43:03+00:00,,
492,https://github.com/CSSEGISandData/COVID-19/issues/492,"List of web services - JSON, API etc.",https://github.com/Bost,[],open,2020-03-11 16:39:04+00:00,,
491,https://github.com/CSSEGISandData/COVID-19/issues/491,"Feature Request: Instead of the graph showing just cases outside of China, cases in China and recovered, Show cases by a less broad metric(contient/country/region). ",https://github.com/sntrenter,[],open,2020-03-11 16:26:07+00:00,,
490,https://github.com/CSSEGISandData/COVID-19/issues/490,README is missing data-naming conventions.,https://github.com/nrhine1,[],open,2020-03-11 16:02:36+00:00,,
488,https://github.com/CSSEGISandData/COVID-19/issues/488,Time series and Country/Region issue,https://github.com/tranquyphi,[],open,2020-03-11 15:23:43+00:00,,
487,https://github.com/CSSEGISandData/COVID-19/issues/487,Guernsey not listed and Moldova cases listed twice,https://github.com/Puebla1,[],open,2020-03-11 15:14:51+00:00,,
486,https://github.com/CSSEGISandData/COVID-19/issues/486,"Arunachal Pradesh should not be displayed with dotted lines and also, the label of the state has been misplaced",https://github.com/noblebatman,[],open,2020-03-11 15:01:00+00:00,,
484,https://github.com/CSSEGISandData/COVID-19/issues/484,Here's detailed data from Italy,https://github.com/epignatelli,[],open,2020-03-11 14:29:55+00:00,,
481,https://github.com/CSSEGISandData/COVID-19/pull/481,Cleanup timestamps in daily report data,https://github.com/jlouis,[],open,2020-03-11 14:09:17+00:00,,
480,https://github.com/CSSEGISandData/COVID-19/issues/480,3/10/2020 updates in Confirmed case time series,https://github.com/hankhfxie,[],open,2020-03-11 14:05:42+00:00,,
479,https://github.com/CSSEGISandData/COVID-19/issues/479,Updates?,https://github.com/Amigo1000,[],open,2020-03-11 14:04:57+00:00,,
478,https://github.com/CSSEGISandData/COVID-19/issues/478,"Westchester County, NY, is misspelled",https://github.com/imoretti,[],open,2020-03-11 13:54:19+00:00,,
477,https://github.com/CSSEGISandData/COVID-19/issues/477,"In GIS Layer enable aggregations for state/province, country/region for deaths and recovered",https://github.com/GrierPhillips,[],open,2020-03-11 13:52:27+00:00,,
476,https://github.com/CSSEGISandData/COVID-19/issues/476,timeseries data germany has wrong figures,https://github.com/Vinaykumarsb,[],open,2020-03-11 13:36:05+00:00,,
474,https://github.com/CSSEGISandData/COVID-19/issues/474,Taiwan is a COUNTRY. Taiwan is not a province under China,https://github.com/Taiwannoone,[],open,2020-03-11 13:06:36+00:00,,
473,https://github.com/CSSEGISandData/COVID-19/issues/473,US data changed to state reporting instead of county & state,https://github.com/krismel109,[],open,2020-03-11 12:28:51+00:00,,
472,https://github.com/CSSEGISandData/COVID-19/issues/472,Problem with US time series data,https://github.com/paldhous,[],open,2020-03-11 12:19:54+00:00,,
471,https://github.com/CSSEGISandData/COVID-19/issues/471,time series,https://github.com/iphorde,[],open,2020-03-11 12:15:34+00:00,,
470,https://github.com/CSSEGISandData/COVID-19/issues/470,Country/Region should be written as ISO or CLDR country-code,https://github.com/designbyadrian,[],open,2020-03-11 12:07:14+00:00,,
469,https://github.com/CSSEGISandData/COVID-19/issues/469,Incorrect Location: Honduras and Saint Martin,https://github.com/bholmesECL,[],open,2020-03-11 12:00:23+00:00,,
468,https://github.com/CSSEGISandData/COVID-19/issues/468,Duplicated Numbers in US States and US Regions / Counties,https://github.com/howchik,[],open,2020-03-11 11:41:30+00:00,,
466,https://github.com/CSSEGISandData/COVID-19/issues/466,Taiwan is NOT a part of China,https://github.com/itsmultani,[],open,2020-03-11 11:06:49+00:00,,
463,https://github.com/CSSEGISandData/COVID-19/pull/463,Fix the wrong labels for Taiwan,https://github.com/takua624,[],open,2020-03-11 11:05:10+00:00,,
461,https://github.com/CSSEGISandData/COVID-19/issues/461,Taiwan mislabeled as a part of china,https://github.com/takua624,[],open,2020-03-11 10:52:41+00:00,,
460,https://github.com/CSSEGISandData/COVID-19/issues/460,Can I ignore U.S. city data?,https://github.com/zawy12,[],open,2020-03-11 09:59:58+00:00,,
458,https://github.com/CSSEGISandData/COVID-19/issues/458,Taiwan and Hong Kong are not a province under China,https://github.com/Charles-Ngg,[],open,2020-03-11 09:39:47+00:00,,
457,https://github.com/CSSEGISandData/COVID-19/issues/457,"Dude you should change ""nation "" to ""region""",https://github.com/phonygene,[],open,2020-03-11 09:36:13+00:00,,
445,https://github.com/CSSEGISandData/COVID-19/pull/445,Update 03-10-2020.csv,https://github.com/syngressnetwork,[],open,2020-03-11 08:41:59+00:00,,
443,https://github.com/CSSEGISandData/COVID-19/issues/443,Mistaken classification of country and region,https://github.com/CITYCAFE,[],open,2020-03-11 08:37:00+00:00,,
441,https://github.com/CSSEGISandData/COVID-19/issues/441,This graph for me is wrong,https://github.com/Gipielle,[],open,2020-03-11 08:30:54+00:00,,
437,https://github.com/CSSEGISandData/COVID-19/issues/437,Please Normalize Time Series data if switching to state level,https://github.com/catmba,[],open,2020-03-11 08:25:51+00:00,,
432,https://github.com/CSSEGISandData/COVID-19/issues/432,Current/last day should be dimmed in graphs,https://github.com/dittaeva,[],open,2020-03-11 08:06:03+00:00,,
430,https://github.com/CSSEGISandData/COVID-19/pull/430,2020-03-11,https://github.com/tolex3,[],open,2020-03-11 08:02:54+00:00,,
429,https://github.com/CSSEGISandData/COVID-19/issues/429,"Norway has 277 cases, not 400 (as of 2020-03-10)",https://github.com/dittaeva,[],open,2020-03-11 07:57:22+00:00,,
426,https://github.com/CSSEGISandData/COVID-19/issues/426,Australia NSW data does not match official sources,https://github.com/Moult,[],open,2020-03-11 07:25:13+00:00,,
424,https://github.com/CSSEGISandData/COVID-19/issues/424,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/03-10-2020.csv is a mess.,https://github.com/rosericazondekon,[],open,2020-03-11 06:35:50+00:00,,
423,https://github.com/CSSEGISandData/COVID-19/issues/423,"Please, be consistent about Country/Region and Province/State names",https://github.com/rosericazondekon,[],open,2020-03-11 06:26:27+00:00,,
420,https://github.com/CSSEGISandData/COVID-19/issues/420,Data is useless,https://github.com/sibblegp,[],open,2020-03-11 05:55:40+00:00,,
415,https://github.com/CSSEGISandData/COVID-19/issues/415,Location detection and mapping standardization,https://github.com/scottmcdaniel,[],open,2020-03-11 04:35:27+00:00,,
414,https://github.com/CSSEGISandData/COVID-19/issues/414,"Name Inconsistencies (Outside US) i.e. Iran, Hong Kong, South Korea",https://github.com/analyzewithpower,[],open,2020-03-11 04:25:22+00:00,,
412,https://github.com/CSSEGISandData/COVID-19/issues/412,How can i help?,https://github.com/gtallen1187,[],open,2020-03-11 04:18:14+00:00,,
408,https://github.com/CSSEGISandData/COVID-19/pull/408,put the Taiwan back,https://github.com/kiang,[],open,2020-03-11 03:18:11+00:00,,
407,https://github.com/CSSEGISandData/COVID-19/issues/407,Missing data in csse_covid_19_time_series for 3/10/20,https://github.com/dorofino,[],open,2020-03-11 03:10:10+00:00,,
403,https://github.com/CSSEGISandData/COVID-19/issues/403,Ugh this thing with states instead of counties means no time series,https://github.com/philipncohen,[],open,2020-03-11 01:56:46+00:00,,
402,https://github.com/CSSEGISandData/COVID-19/issues/402,Same issue every day - data for last day is not complete,https://github.com/jtene001,[],open,2020-03-11 01:41:45+00:00,,
